Nlemma,overall,1_sg,1_sg_rel,1_pl,1_pl_rel,2_sg,2_sg_rel,2_pl,2_pl_rel,2Hon_sg,2Hon_sg_rel,2Hon_pl,2Hon_pl_rel,3Hon_sg,3Hon_sg_rel,3Hon_pl,3Hon_pl_rel
Gnadenbringer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Glückspilz,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Glücksmensch,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Glückskind,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Grazie,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Beglücker,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bedürfnismann,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Baur,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bauingenieur,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bauhase,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bauernsohn,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bauernkind,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Baubetrieb,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Barchfelder,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bande,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Backofen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Einzeldiener,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bachgasselesbube,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Außenseiter,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Autodidakt,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Auszug,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Austreibung,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ausländer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
August,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Aufwiegler,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Aufschneider,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Auerochse,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Attentäter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Backfisch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bombast,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bohrer,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Boche,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Blödmann,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Blondinchen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Blitz,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bleichgesicht,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Binnenländer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bildungsmensch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bildner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bildbetrachter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Behörde,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Biest,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Bibel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bettnässer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Betreuer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Besser,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Besenbinder,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Berufsboxer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Berichterstatter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bergsteiger,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Berg,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bereiter,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bequemlichkeit,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bild,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
weltlich,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
weitgereist,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
weise,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
wartend,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
wachend,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
vorsichtig,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
 Kommunalbeamter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
 Geschäftsklavier,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
überlebend,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Anarchist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
volksdeutsch,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Atomphysiker,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Arbeiterin,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
unvernünftig,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ahnung,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Affenpinscher,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Affengesicht,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Adjutant,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Abt,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Abkömmling,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Abgott,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Abenteurer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Abcschütze,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Aasgeier,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
weitgewandert,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Astheist,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Arztsohn,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Arschgesicht,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Arschbirne,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Armenierkind,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Arkader,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Arier,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Argentinier,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Arbeitsleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Arbeitsdienstler,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Arbeitgeber,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
wunschlos,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ängstlich,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Überfluß,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Überbleibsel,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Ärzte,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Änderer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ährenfeld,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zwiefältig,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
zweiter,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zurückbleiben,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
zugereist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zeitgeschält,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
zaubermächtig,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
 Nachfolgeabgeordneter,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Drecksau,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Drecksack,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Drecklappen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dreckkerl,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dreckfraß,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dreckfink,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dragoner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Drachen,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Dorfnarr,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dorfkind,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Donnerwort,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bomberg,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dominikaner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Direktor,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dingschen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dingin,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dickwanst,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Deutschland,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Deutsch-Oesterreicher,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Depp,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Denker,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Demonstrant,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Deifelskügele,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Defraudant,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Donnerblech,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Einwanderer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Eintagsfliege,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Eiche,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ehrenmann,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ehrabschneider,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Eheleute,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ehefeigling,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Edelstein,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Eckart,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Döskopp,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dösknochen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dreckstück,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Durchschnittsphilister,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dunselmann,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dummrian,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Dummerle,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dummchen,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dulder,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Duft,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Duellant,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Drückeberger,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Drömelpott,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Drescher,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dreikäsehoch,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Däumling,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Buch,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Buberl,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bub ,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brüllaffe,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Brüderlein,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bräuknecht,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bräuhengst,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bruoder,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brummbär,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bruder Kamerad,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brotokude,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
Daus,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brigant,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brennessel,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bremer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Breitenbonner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Braut,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brauselimonade,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Braten,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brandenburger,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Born,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bootsfahrer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bonze,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Bombästeli,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Brinken,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Daphne,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dackel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dachs,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DDR-Firma,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DDR-Bürger,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Confini,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Choleriker,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Chilene,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Chef,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Charlottenburger,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Caesar,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Buchdrucker,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Büttel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bürobursche,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Bürgerskind,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bühnenmensch,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Büebli,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Böhme,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bäckerseele,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bure,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Bundi,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bumanjok,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bulle,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Budapester,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
CIA-Leute,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Neustettiner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Neumühler,1,0,0.0,0,0.0,0,0.0,1,0.005,0,0.0,0,0.0,0,0.0,0,0.0
Neuerer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nepomuk,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Neopolitaner,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nebbich,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Naturwissenschaftler,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Naturschützer,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Naturforscher,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Natur,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nationalökonom,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hirtenschar,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
National-Sozialist,1,0,0.0,1,0.00027078256160303275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nasensäufer,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nase,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Narrenschüppel,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Naivling ,1,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nachtwächter,1,0,0.0,0,0.0,1,0.0005714285714285715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
